customer_id,customer_state
cust_01537,SP
cust_01538,DF
cust_01539,GO
cust_01540,SP
cust_01541,PR
cust_01542,SC
cust_01543,BA
cust_01544,PR
cust_01545,RS
cust_01546,MG
cust_01547,SC
cust_01548,SC
cust_01549,RS
cust_01550,MG
cust_01551,SC
cust_01552,MG
cust_01553,PR
cust_01554,DF
cust_01555,PE
cust_01556,PE
cust_01557,SP
cust_01558,PE
cust_01559,BA
cust_01560,SC
cust_01561,MG
cust_01562,PR
cust_01563,RS
cust_01564,RS
cust_01565,GO
cust_01566,RJ
cust_01567,BA
cust_01568,DF
cust_01569,RJ
cust_01570,BA
cust_01571,RJ
cust_01572,SC
cust_01573,RS
cust_01574,BA
cust_01575,PE
cust_01576,DF
cust_01577,SP
cust_01578,MG
cust_01579,PE
cust_01580,GO
cust_01581,RS
cust_01582,RJ
cust_01583,SP
cust_01584,SP
cust_01585,SP
cust_01586,DF
cust_01587,DF
cust_01588,SP
cust_01589,DF
cust_01590,BA
cust_01591,SC
cust_01592,PR
cust_01593,MG
cust_01594,PR
cust_01595,DF
cust_01596,DF
cust_01597,BA
cust_01598,RS
cust_01599,RS
cust_01600,SP
cust_01601,MG
cust_01602,MG
cust_01603,DF
cust_01604,DF
cust_01605,BA
cust_01606,DF
cust_01607,SC
cust_01608,MG
cust_01609,SC
cust_01610,SC
cust_01611,MG
cust_01612,SC
cust_01613,GO
cust_01614,DF
cust_01615,DF
cust_01616,BA
cust_01617,BA
cust_01618,GO
cust_01619,RS
cust_01620,RJ
cust_01621,SP
cust_01622,PR
cust_01623,RJ
cust_01624,PE
cust_01625,MG
cust_01626,SP
cust_01627,RS
cust_01628,PR
cust_01629,SC
cust_01630,DF
cust_01631,SC
cust_01632,PE
cust_01633,PE
cust_01634,RJ
cust_01635,MG
cust_01636,PR
cust_01637,RS
cust_01638,PR
cust_01639,MG
cust_01640,RJ
cust_01641,RS
cust_01642,RS
cust_01643,SC
cust_01644,RJ
cust_01645,BA
cust_01646,DF
cust_01647,PR
cust_01648,SC
cust_01649,SP
cust_01650,RJ
cust_01651,SP
cust_01652,PR
cust_01653,PR
cust_01654,SP
cust_01655,PR
cust_01656,GO
cust_01657,GO
cust_01658,BA
cust_01659,PE
cust_01660,SC
cust_01661,RS
cust_01662,PE
cust_01663,GO
cust_01664,RS
cust_01665,PR
cust_01666,PR
cust_01667,PE
cust_01668,SP
cust_01669,PE
cust_01670,MG
cust_01671,PR
cust_01672,SP
cust_01673,GO
cust_01674,RJ
cust_01675,MG
cust_01676,BA
cust_01677,RS
cust_01678,MG
cust_01679,SC
cust_01680,SP
cust_01681,RS
cust_01682,RJ
cust_01683,SC
cust_01684,RS
cust_01685,BA
cust_01686,RJ
cust_01687,SP
cust_01688,MG
cust_01689,GO
cust_01690,DF
cust_01691,SP
cust_01692,SP
cust_01693,RJ
cust_01694,SC
cust_01695,DF
cust_01696,PE
cust_01697,MG
cust_01698,DF
cust_01699,MG
cust_01700,RS
cust_01701,GO
cust_01702,RS
cust_01703,PE
cust_01704,PR
cust_01705,GO
cust_01706,BA
cust_01707,DF
cust_01708,PR
cust_01709,RS
cust_01710,RS
cust_01711,SC
cust_01712,DF
cust_01713,RJ
cust_01714,PR
cust_01715,MG
cust_01716,RJ
cust_01717,BA
cust_01718,DF
cust_01719,DF
cust_01720,SC
cust_01721,SP
cust_01722,GO
cust_01723,PE
cust_01724,RS
cust_01725,GO
cust_01726,MG
cust_01727,SC
cust_01728,RJ
cust_01729,SC
cust_01730,PE
cust_01731,PE
cust_01732,DF
cust_01733,PE
cust_01734,DF
cust_01735,GO
cust_01736,PE
cust_01737,RS
cust_01738,PE
cust_01739,SP
cust_01740,MG
cust_01741,PR
cust_01742,RS
cust_01743,MG
cust_01744,SP
cust_01745,DF
cust_01746,SC
cust_01747,PR
cust_01748,DF
cust_01749,PE
cust_01750,BA
cust_01751,PR
cust_01752,PR
cust_01753,PR
cust_01754,RS
cust_01755,DF
cust_01756,PR
cust_01757,PR
cust_01758,RS
cust_01759,RS
cust_01760,DF
cust_01761,PE
cust_01762,PE
cust_01763,BA
cust_01764,MG
cust_01765,RJ
cust_01766,PR
cust_01767,BA
cust_01768,SP
cust_01769,SP
cust_01770,SP
cust_01771,SP
cust_01772,PR
cust_01773,SC
cust_01774,PR
cust_01775,SP
cust_01776,SP
cust_01777,BA
cust_01778,RS
cust_01779,RJ
cust_01780,MG
cust_01781,MG
cust_01782,MG
cust_01783,RJ
cust_01784,RS
cust_01785,RJ
cust_01786,SC
cust_01787,PR
cust_01788,PE
cust_01789,PE
cust_01790,RS
cust_01791,GO
cust_01792,DF
cust_01793,PR
cust_01794,SC
cust_01795,PR
cust_01796,BA
cust_01797,RJ
cust_01798,PR
cust_01799,PR
cust_01800,DF
cust_01801,GO
cust_01802,SC
cust_01803,SC
cust_01804,PE
cust_01805,SP
cust_01806,SC
cust_01807,PR
cust_01808,GO
cust_01809,PE
cust_01810,PE
cust_01811,SP
cust_01812,GO
cust_01813,BA
cust_01814,SP
cust_01815,BA
cust_01816,SC
cust_01817,RJ
cust_01818,SC
cust_01819,GO
cust_01820,RS
cust_01821,MG
cust_01822,MG
cust_01823,PE
cust_01824,GO
cust_01825,PE
cust_01826,MG
cust_01827,PR
cust_01828,SC
cust_01829,PE
cust_01830,PR
cust_01831,BA
cust_01832,SC
cust_01833,SP
cust_01834,DF
cust_01835,MG
cust_01836,GO
cust_01837,PR
cust_01838,SC
cust_01839,GO
cust_01840,MG
cust_01841,RJ
cust_01842,RJ
cust_01843,GO
cust_01844,RJ
cust_01845,BA
cust_01846,PR
cust_01847,SP
cust_01848,RJ
cust_01849,GO
cust_01850,PR
cust_01851,SC
cust_01852,RS
cust_01853,SC
cust_01854,SP
cust_01855,DF
cust_01856,PE
cust_01857,BA
cust_01858,DF
cust_01859,DF
cust_01860,PR
cust_01861,DF
cust_01862,RS
cust_01863,GO
cust_01864,SP
cust_01865,RS
cust_01866,SP
cust_01867,GO
cust_01868,BA
cust_01869,SP
cust_01870,SC
cust_01871,MG
cust_01872,PE
cust_01873,RJ
cust_01874,SC
cust_01875,BA
cust_01876,RJ
cust_01877,SP
cust_01878,GO
cust_01879,RJ
cust_01880,GO
cust_01881,MG
cust_01882,PE
cust_01883,BA
cust_01884,DF
cust_01885,PR
cust_01886,GO
cust_01887,PR
cust_01888,PR
cust_01889,GO
cust_01890,GO
cust_01891,SP
cust_01892,PE
cust_01893,GO
cust_01894,PR
cust_01895,BA
cust_01896,PR
cust_01897,GO
cust_01898,BA
cust_01899,PE
cust_01900,SP
cust_01901,RJ
cust_01902,BA
cust_01903,SP
cust_01904,PR
cust_01905,DF
cust_01906,RS
cust_01907,SP
cust_01908,PR
cust_01909,RJ
cust_01910,DF
cust_01911,PE
cust_01912,DF
cust_01913,PR
cust_01914,DF
cust_01915,PE
cust_01916,BA
cust_01917,RS
cust_01918,GO
cust_01919,DF
cust_01920,RJ
cust_01921,PE
cust_01922,SC
cust_01923,RS
cust_01924,RS
cust_01925,MG
cust_01926,RJ
cust_01927,MG
cust_01928,PE
cust_01929,MG
cust_01930,SP
cust_01931,RJ
cust_01932,GO
cust_01933,RS
cust_01934,DF
cust_01935,RS
cust_01936,RS
cust_01937,PR
cust_01938,RJ
cust_01939,RJ
cust_01940,PE
cust_01941,MG
cust_01942,GO
cust_01943,MG
cust_01944,PE
cust_01945,MG
cust_01946,PE
cust_01947,MG
cust_01948,PE
cust_01949,MG
cust_01950,GO
cust_01951,SC
cust_01952,SP
cust_01953,PE
cust_01954,DF
cust_01955,MG
cust_01956,PE
cust_01957,MG
cust_01958,SC
cust_01959,RJ
cust_01960,RS
cust_01961,PE
cust_01962,DF
cust_01963,MG
cust_01964,SP
cust_01965,PE
cust_01966,PE
cust_01967,RS
cust_01968,RJ
cust_01969,MG
cust_01970,SC
cust_01971,RJ
cust_01972,PR
cust_01973,RS
cust_01974,RJ
cust_01975,SP
cust_01976,RJ
cust_01977,PE
cust_01978,RS
cust_01979,RS
cust_01980,RS
cust_01981,SP
cust_01982,MG
cust_01983,GO
cust_01984,PR
cust_01985,PE
cust_01986,SC
cust_01987,SP
cust_01988,PE
cust_01989,PR
cust_01990,RS
cust_01991,SP
cust_01992,BA
cust_01993,SC
cust_01994,BA
cust_01995,SC
cust_01996,PE
cust_01997,PE
cust_01998,DF
cust_01999,DF
cust_02000,DF
cust_02001,DF
cust_02002,GO
cust_02003,RS
cust_02004,PE
cust_02005,SC
cust_02006,MG
cust_02007,SP
cust_02008,RJ
cust_02009,DF
cust_02010,BA
cust_02011,GO
cust_02012,SC
cust_02013,RJ
cust_02014,SC
cust_02015,DF
cust_02016,PE
cust_02017,MG
cust_02018,BA
cust_02019,BA
cust_02020,MG
cust_02021,PR
cust_02022,DF
cust_02023,SC
cust_02024,GO
cust_02025,BA
cust_02026,RJ
cust_02027,SC
cust_02028,SC
cust_02029,BA
cust_02030,DF
cust_02031,RS
cust_02032,BA
cust_02033,GO
cust_02034,SC
cust_02035,SP
cust_02036,DF
cust_02037,MG
cust_02038,PE
cust_02039,PE
cust_02040,BA
cust_02041,PE
cust_02042,PR
cust_02043,RJ
cust_02044,PE
cust_02045,SC
cust_02046,GO
cust_02047,RS
cust_02048,RJ
cust_02049,RJ
cust_02050,BA
cust_02051,SP
cust_02052,BA
cust_02053,MG
cust_02054,RJ
cust_02055,RS
cust_02056,GO
cust_02057,SP
cust_02058,GO
cust_02059,DF
cust_02060,RJ
cust_02061,RS
cust_02062,PE
cust_02063,PR
cust_02064,MG
cust_02065,SC
cust_02066,MG
cust_02067,SP
cust_02068,RJ
cust_02069,DF
cust_02070,BA
cust_02071,GO
cust_02072,DF
cust_02073,RJ
cust_02074,SC
cust_02075,RS
cust_02076,MG
cust_02077,RS
cust_02078,RJ
cust_02079,SC
cust_02080,RJ
cust_02081,RJ
cust_02082,MG
cust_02083,BA
cust_02084,SC
cust_02085,GO
cust_02086,DF
cust_02087,MG
cust_02088,DF
cust_02089,MG
cust_02090,SP
cust_02091,GO
cust_02092,MG
cust_02093,MG
cust_02094,BA
cust_02095,GO
cust_02096,BA
cust_02097,RJ
cust_02098,MG
cust_02099,SC
cust_02100,DF
cust_02101,RJ
cust_02102,SC
cust_02103,DF
cust_02104,SC
cust_02105,MG
cust_02106,GO
cust_02107,RJ
cust_02108,RS
cust_02109,RJ
cust_02110,PE
cust_02111,DF
cust_02112,DF
cust_02113,SP
cust_02114,DF
cust_02115,SC
cust_02116,SP
cust_02117,RJ
cust_02118,SP
cust_02119,PR
cust_02120,PE
cust_02121,PR
cust_02122,SP
cust_02123,RS
cust_02124,BA
cust_02125,PR
cust_02126,GO
cust_02127,PE
cust_02128,SP
cust_02129,PE
cust_02130,SP
cust_02131,SP
cust_02132,SC
cust_02133,DF
cust_02134,DF
cust_02135,PE
cust_02136,SC
cust_02137,PE
cust_02138,DF
cust_02139,DF
cust_02140,PE
cust_02141,RJ
cust_02142,RS
cust_02143,RS
cust_02144,MG
cust_02145,DF
cust_02146,BA
cust_02147,PR
cust_02148,RS
cust_02149,GO
cust_02150,MG
cust_02151,PE
cust_02152,RS
cust_02153,SP
cust_02154,SC
cust_02155,RJ
cust_02156,DF
cust_02157,MG
cust_02158,DF
cust_02159,BA
cust_02160,PE
cust_02161,RJ
cust_02162,MG
cust_02163,SP
cust_02164,PR
cust_02165,MG
cust_02166,SP
cust_02167,RS
cust_02168,SC
cust_02169,SC
cust_02170,BA
cust_02171,GO
cust_02172,RS
cust_02173,GO
cust_02174,MG
cust_02175,SC
cust_02176,DF
cust_02177,SP
cust_02178,SP
cust_02179,SC
cust_02180,PE
cust_02181,RJ
cust_02182,BA
cust_02183,SP
cust_02184,SC
cust_02185,MG
cust_02186,RJ
cust_02187,DF
cust_02188,GO
cust_02189,RS
cust_02190,BA
cust_02191,DF
cust_02192,BA
cust_02193,PE
cust_02194,PE
cust_02195,SC
cust_02196,RJ
cust_02197,SP
cust_02198,PR
cust_02199,SC
cust_02200,PE
cust_02201,SP
cust_02202,RS
cust_02203,RS
cust_02204,PE
cust_02205,SC
cust_02206,RS
cust_02207,PE
cust_02208,GO
cust_02209,BA
cust_02210,GO
cust_02211,SC
cust_02212,GO
cust_02213,PE
cust_02214,BA
cust_02215,PR
cust_02216,SC
cust_02217,BA
cust_02218,GO
cust_02219,PE
cust_02220,RS
cust_02221,SP
cust_02222,DF
cust_02223,MG
cust_02224,GO
cust_02225,SP
cust_02226,MG
cust_02227,SP
cust_02228,RS
cust_02229,SP
cust_02230,GO
cust_02231,PR
cust_02232,MG
cust_02233,RS
cust_02234,SP
cust_02235,MG
cust_02236,SP
cust_02237,SP
cust_02238,GO
cust_02239,BA
cust_02240,RS
cust_02241,MG
cust_02242,MG
cust_02243,RS
cust_02244,MG
cust_02245,GO
cust_02246,SC
cust_02247,SP
cust_02248,PR
cust_02249,RJ
cust_02250,RJ
cust_02251,BA
cust_02252,PR
cust_02253,RJ
cust_02254,BA
cust_02255,PR
cust_02256,RS
cust_02257,SP
cust_02258,BA
cust_02259,MG
cust_02260,PE
cust_02261,RS
cust_02262,BA
cust_02263,BA
cust_02264,RJ
cust_02265,SP
cust_02266,PR
cust_02267,MG
cust_02268,DF
cust_02269,RJ
cust_02270,RJ
cust_02271,PR
cust_02272,GO
cust_02273,PR
cust_02274,PR
cust_02275,DF
cust_02276,BA
cust_02277,GO
cust_02278,RS
cust_02279,RJ
cust_02280,PE
cust_02281,MG
cust_02282,RJ
cust_02283,BA
cust_02284,PE
cust_02285,DF
cust_02286,RJ
cust_02287,GO
cust_02288,RJ
cust_02289,BA
cust_02290,SP
cust_02291,SC
cust_02292,GO
cust_02293,RJ
cust_02294,GO
cust_02295,SP
cust_02296,RS
cust_02297,RJ
cust_02298,SP
cust_02299,MG
cust_02300,DF
cust_02301,GO
cust_02302,RJ
cust_02303,SC
cust_02304,RJ
cust_02305,DF
cust_02306,MG
cust_02307,GO
cust_02308,MG
cust_02309,RJ
cust_02310,DF
cust_02311,RJ
cust_02312,BA
cust_02313,BA
cust_02314,RS
cust_02315,PE
cust_02316,PE
cust_02317,BA
cust_02318,PE
cust_02319,MG
cust_02320,MG
cust_02321,PR
cust_02322,RJ
cust_02323,RJ
cust_02324,RJ
cust_02325,SP
cust_02326,RS
cust_02327,MG
cust_02328,SP
cust_02329,BA
cust_02330,PR
cust_02331,RS
cust_02332,MG
cust_02333,PR
cust_02334,PE
cust_02335,SP
cust_02336,RS
cust_02337,PR
cust_02338,BA
cust_02339,GO
cust_02340,BA
cust_02341,BA
cust_02342,PE
cust_02343,BA
cust_02344,PR
cust_02345,BA
cust_02346,RS
cust_02347,GO
cust_02348,MG
cust_02349,BA
cust_02350,SP
cust_02351,PE
cust_02352,RJ
cust_02353,SC
cust_02354,MG
cust_02355,SP
cust_02356,BA
cust_02357,BA
cust_02358,PE
cust_02359,PE
cust_02360,PR
cust_02361,DF
cust_02362,GO
cust_02363,SP
cust_02364,RS
cust_02365,BA
cust_02366,BA
cust_02367,GO
cust_02368,SC
cust_02369,PR
cust_02370,RJ
cust_02371,DF
cust_02372,PR
cust_02373,GO
cust_02374,DF
cust_02375,BA
cust_02376,RJ
cust_02377,SC
cust_02378,PR
cust_02379,BA
cust_02380,RS
cust_02381,RJ
cust_02382,PE
cust_02383,DF
cust_02384,SP
cust_02385,MG
cust_02386,PR
cust_02387,PE
cust_02388,MG
cust_02389,SC
cust_02390,MG
cust_02391,RS
cust_02392,PR
cust_02393,RS
cust_02394,MG
cust_02395,RJ
cust_02396,SC
cust_02397,PE
cust_02398,MG
cust_02399,RS
cust_02400,DF
cust_02401,RS
cust_02402,PR
cust_02403,RS
cust_02404,RJ
cust_02405,RS
cust_02406,MG
cust_02407,RS
cust_02408,PE
cust_02409,GO
cust_02410,RJ
cust_02411,RJ
cust_02412,RS
cust_02413,SC
cust_02414,DF
cust_02415,GO
cust_02416,SP
cust_02417,PE
cust_02418,DF
cust_02419,RJ
cust_02420,RS
cust_02421,MG
cust_02422,MG
cust_02423,RS
cust_02424,GO
cust_02425,SP
cust_02426,PR
cust_02427,DF
cust_02428,RJ
cust_02429,PE
cust_02430,BA
cust_02431,MG
cust_02432,PE
cust_02433,MG
cust_02434,PR
cust_02435,GO
cust_02436,PE
cust_02437,PR
cust_02438,RJ
cust_02439,SP
cust_02440,SP
cust_02441,SP
cust_02442,MG
cust_02443,SC
cust_02444,DF
cust_02445,GO
cust_02446,RJ
cust_02447,GO
cust_02448,DF
cust_02449,SC
cust_02450,MG
cust_02451,RS
cust_02452,PR
cust_02453,MG
cust_02454,PE
cust_02455,BA
cust_02456,RJ
cust_02457,SP
cust_02458,RJ
cust_02459,RS
cust_02460,MG
cust_02461,SC
cust_02462,PR
cust_02463,RS
cust_02464,RS
cust_02465,PE
cust_02466,SP
cust_02467,RS
cust_02468,MG
cust_02469,PE
cust_02470,GO
cust_02471,GO
cust_02472,SC
cust_02473,DF
cust_02474,DF
cust_02475,DF
cust_02476,MG
cust_02477,RS
cust_02478,MG
cust_02479,BA
cust_02480,PR
cust_02481,BA
cust_02482,SP
cust_02483,RJ
cust_02484,RS
cust_02485,DF
cust_02486,RS
cust_02487,MG
cust_02488,BA
cust_02489,DF
cust_02490,RJ
cust_02491,RS
cust_02492,GO
cust_02493,DF
cust_02494,GO
cust_02495,RS
cust_02496,SC
cust_02497,GO
cust_02498,PR
cust_02499,GO
cust_02500,BA
cust_02501,RJ
cust_02502,MG
cust_02503,SC
cust_02504,SC
cust_02505,GO
cust_02506,MG
cust_02507,PE
cust_02508,DF
cust_02509,PE
cust_02510,PR
cust_02511,DF
cust_02512,SC
cust_02513,PR
cust_02514,PE
cust_02515,RJ
cust_02516,PE
cust_02517,MG
cust_02518,MG
cust_02519,RJ
cust_02520,BA
cust_02521,RJ
cust_02522,GO
cust_02523,SP
cust_02524,PR
cust_02525,PR
cust_02526,RJ
cust_02527,DF
cust_02528,GO
cust_02529,DF
cust_02530,GO
cust_02531,RJ
cust_02532,RJ
cust_02533,DF
cust_02534,MG
cust_02535,BA
cust_02536,MG
cust_02537,PE
cust_02538,GO
cust_02539,RJ
cust_02540,DF
cust_02541,RS
cust_02542,RS
cust_02543,DF
cust_02544,DF
cust_02545,BA
cust_02546,SP
cust_02547,RS
cust_02548,RS
cust_02549,DF
cust_02550,RJ
cust_02551,GO
cust_02552,DF
cust_02553,MG
cust_02554,RJ
cust_02555,DF
cust_02556,DF
cust_02557,PR
cust_02558,PE
cust_02559,DF
cust_02560,GO
cust_02561,RS
cust_02562,SC
cust_02563,SP
cust_02564,SC
cust_02565,SP
cust_02566,RJ
cust_02567,RS
cust_02568,RJ
cust_02569,MG
cust_02570,BA
cust_02571,DF
cust_02572,MG
cust_02573,BA
cust_02574,PR
cust_02575,BA
cust_02576,RJ
cust_02577,PE
cust_02578,SC
cust_02579,SC
cust_02580,SP
cust_02581,DF
cust_02582,RJ
cust_02583,SP
cust_02584,RJ
cust_02585,BA
cust_02586,RJ
cust_02587,DF
cust_02588,BA
cust_02589,RS
cust_02590,SP
cust_02591,SP
cust_02592,BA
cust_02593,PR
cust_02594,BA
cust_02595,RS
cust_02596,RJ
cust_02597,GO
cust_02598,PR
cust_02599,DF
cust_02600,RJ
cust_02601,BA
cust_02602,MG
cust_02603,MG
cust_02604,PE
cust_02605,SP
cust_02606,SC
cust_02607,PR
cust_02608,DF
cust_02609,SP
cust_02610,DF
cust_02611,DF
cust_02612,MG
cust_02613,BA
cust_02614,GO
cust_02615,DF
cust_02616,RS
cust_02617,MG
cust_02618,RS
cust_02619,MG
cust_02620,SC
cust_02621,DF
cust_02622,SC
cust_02623,GO
cust_02624,DF
cust_02625,DF
cust_02626,DF
cust_02627,RS
cust_02628,PR
cust_02629,MG
cust_02630,GO
cust_02631,BA
cust_02632,DF
cust_02633,GO
cust_02634,PE
cust_02635,DF
cust_02636,BA
cust_02637,RJ
cust_02638,SC
cust_02639,PE
cust_02640,BA
cust_02641,PR
cust_02642,RJ
cust_02643,PR
cust_02644,MG
cust_02645,PE
cust_02646,RS
cust_02647,DF
cust_02648,DF
cust_02649,GO
cust_02650,MG
cust_02651,RS
cust_02652,RJ
cust_02653,SP
cust_02654,PR
cust_02655,RS
cust_02656,RS
cust_02657,PE
cust_02658,DF
cust_02659,SP
cust_02660,RS
cust_02661,MG
cust_02662,SC
cust_02663,RJ
cust_02664,DF
cust_02665,BA
cust_02666,GO
cust_02667,BA
cust_02668,DF
cust_02669,RS
cust_02670,PE
cust_02671,RS
cust_02672,RS
cust_02673,PR
cust_02674,PE
cust_02675,PE
cust_02676,SC
cust_02677,MG
cust_02678,RS
cust_02679,SC
cust_02680,SC
cust_02681,PR
cust_02682,GO
cust_02683,SP
cust_02684,SP
cust_02685,MG
cust_02686,GO
cust_02687,RJ
cust_02688,PE
cust_02689,DF
cust_02690,RS
cust_02691,GO
cust_02692,PR
cust_02693,PR
cust_02694,PR
cust_02695,MG
cust_02696,PR
cust_02697,RJ
cust_02698,SP
cust_02699,RS
cust_02700,RJ
cust_02701,PR
cust_02702,PR
cust_02703,SC
cust_02704,SP
cust_02705,PE
cust_02706,RJ
cust_02707,MG
cust_02708,DF
cust_02709,GO
cust_02710,SC
cust_02711,MG
cust_02712,DF
cust_02713,DF
cust_02714,BA
cust_02715,MG
cust_02716,RS
cust_02717,SP
cust_02718,GO
cust_02719,DF
cust_02720,SC
cust_02721,SC
cust_02722,SC
cust_02723,MG
cust_02724,SP
cust_02725,RS
cust_02726,MG
cust_02727,PE
cust_02728,SP
cust_02729,GO
cust_02730,SP
cust_02731,SC
cust_02732,GO
cust_02733,MG
cust_02734,PE
cust_02735,SP
cust_02736,MG
cust_02737,DF
cust_02738,MG
cust_02739,BA
cust_02740,PR
cust_02741,RJ
cust_02742,RS
cust_02743,SC
cust_02744,SC
cust_02745,GO
cust_02746,MG
cust_02747,PR
cust_02748,PR
cust_02749,RJ
cust_02750,DF
cust_02751,MG
cust_02752,PR
cust_02753,BA
cust_02754,GO
cust_02755,RJ
cust_02756,SC
cust_02757,SP
cust_02758,PR
cust_02759,DF
cust_02760,SC
cust_02761,DF
cust_02762,PE
cust_02763,MG
cust_02764,DF
cust_02765,PE
cust_02766,SP
cust_02767,PE
cust_02768,SC
cust_02769,DF
cust_02770,BA
cust_02771,RJ
cust_02772,PR
cust_02773,PE
cust_02774,SC
cust_02775,SP
cust_02776,SP
cust_02777,MG
cust_02778,MG
cust_02779,SC
cust_02780,RS
cust_02781,MG
cust_02782,PR
cust_02783,RJ
cust_02784,BA
cust_02785,SP
cust_02786,DF
cust_02787,PE
cust_02788,SP
cust_02789,BA
cust_02790,PR
cust_02791,SC
cust_02792,RS
cust_02793,MG
cust_02794,DF
cust_02795,RJ
cust_02796,PE
cust_02797,SC
cust_02798,DF
cust_02799,PR
cust_02800,SC
cust_02801,GO
cust_02802,BA
cust_02803,PR
cust_02804,GO
cust_02805,GO
cust_02806,SP
cust_02807,MG
cust_02808,DF
cust_02809,DF
cust_02810,PR
cust_02811,RS
cust_02812,DF
cust_02813,SP
cust_02814,SP
cust_02815,BA
cust_02816,SP
cust_02817,RJ
cust_02818,SP
cust_02819,DF
cust_02820,SP
cust_02821,DF
cust_02822,RJ
cust_02823,GO
cust_02824,RS
cust_02825,PR
cust_02826,RJ
cust_02827,MG
cust_02828,RJ
cust_02829,MG
cust_02830,PR
cust_02831,PR
cust_02832,BA
cust_02833,DF
cust_02834,SP
cust_02835,MG
cust_02836,SC
cust_02837,PR
cust_02838,SC
cust_02839,MG
cust_02840,RS
cust_02841,PE
cust_02842,RJ
cust_02843,SP
cust_02844,BA
cust_02845,SC
cust_02846,PE
cust_02847,BA
cust_02848,MG
cust_02849,PR
cust_02850,SC
cust_02851,RJ
cust_02852,SP
cust_02853,DF
cust_02854,PE
cust_02855,GO
cust_02856,BA
cust_02857,GO
cust_02858,PR
cust_02859,RJ
cust_02860,BA
cust_02861,SP
cust_02862,DF
cust_02863,BA
cust_02864,SC
cust_02865,PE
cust_02866,PR
cust_02867,BA
cust_02868,PR
cust_02869,MG
cust_02870,RJ
cust_02871,RJ
cust_02872,DF
cust_02873,RS
cust_02874,SC
cust_02875,RJ
cust_02876,RS
cust_02877,PR
cust_02878,DF
cust_02879,GO
cust_02880,SC
cust_02881,RS
cust_02882,RJ
cust_02883,DF
cust_02884,BA
cust_02885,RS
cust_02886,DF
cust_02887,BA
cust_02888,GO
cust_02889,MG
cust_02890,RS
cust_02891,PR
cust_02892,GO
cust_02893,GO
cust_02894,PR
cust_02895,BA
cust_02896,PR
cust_02897,RS
cust_02898,SC
cust_02899,DF
cust_02900,SP
cust_02901,MG
cust_02902,MG
cust_02903,SC
cust_02904,SC
cust_02905,DF
cust_02906,RJ
cust_02907,PE
cust_02908,PR
cust_02909,SP
cust_02910,GO
cust_02911,SP
cust_02912,GO
cust_02913,MG
cust_02914,RJ
cust_02915,RS
cust_02916,DF
cust_02917,GO
cust_02918,PR
cust_02919,RS
cust_02920,RJ
cust_02921,SC
cust_02922,PE
cust_02923,RJ
cust_02924,SP
cust_02925,PE
cust_02926,PE
cust_02927,PR
cust_02928,BA
cust_02929,SC
cust_02930,BA
cust_02931,RJ
cust_02932,GO
cust_02933,PE
cust_02934,GO
cust_02935,RJ
cust_02936,PR
cust_02937,MG
cust_02938,SC
cust_02939,PR
cust_02940,PR
cust_02941,DF
cust_02942,BA
cust_02943,DF
cust_02944,SC
cust_02945,PE
cust_02946,MG
cust_02947,PR
cust_02948,PR
cust_02949,PE
cust_02950,SC
cust_02951,RS
cust_02952,GO
cust_02953,PE
cust_02954,RJ
cust_02955,RS
cust_02956,SC
cust_02957,GO
cust_02958,DF
cust_02959,MG
cust_02960,PR
cust_02961,RJ
cust_02962,SP
cust_02963,RS
cust_02964,GO
cust_02965,PR
cust_02966,MG
cust_02967,MG
cust_02968,BA
cust_02969,SC
cust_02970,PR
cust_02971,RS
cust_02972,DF
cust_02973,RJ
cust_02974,PE
cust_02975,DF
cust_02976,GO
cust_02977,SC
cust_02978,BA
cust_02979,GO
cust_02980,RJ
cust_02981,GO
cust_02982,RJ
cust_02983,RJ
cust_02984,SP
cust_02985,RJ
cust_02986,BA
cust_02987,SP
cust_02988,BA
cust_02989,SP
cust_02990,MG
cust_02991,RS
cust_02992,GO
cust_02993,RJ
cust_02994,RS
cust_02995,RJ
cust_02996,MG
cust_02997,SC
cust_02998,PE
cust_02999,SC
